Timestamp(LST),WS(m/s),WD(deg),Ta(C),RH(%),SLP(hPa),Rsw(W/m2)
2022-10-04 20:00:00,4.3,61.3,0.8,87.5,991.1,0.0
2022-10-04 21:00:00,1.5,67.0,2.2,85.2,990.3,0.0
2022-10-04 22:00:00,3.5,10.6,3.4,83.3,989.7,0.0
2022-10-04 23:00:00,7.5,5.1,3.4,82.4,989.2,0.0
2022-10-05 00:00:00,8.1,354.3,3.3,82.1,988.7,0.0
2022-10-05 01:00:00,8.2,354.0,3.1,83.1,988.2,0.0
2022-10-05 02:00:00,8.5,356.6,2.7,85.1,988.0,0.0
2022-10-05 03:00:00,8.4,352.2,2.0,87.8,987.6,0.0
2022-10-05 04:00:00,8.6,347.3,1.9,87.8,987.2,0.0
2022-10-05 05:00:00,8.5,352.6,2.0,87.4,987.0,0.0
2022-10-05 06:00:00,8.0,346.2,1.8,87.8,986.7,11.5
2022-10-05 07:00:00,8.7,352.1,2.0,86.3,986.2,51.0
2022-10-05 08:00:00,9.4,353.6,2.1,85.4,985.8,82.7
2022-10-05 09:00:00,7.8,352.5,2.1,84.5,985.8,174.5
2022-10-05 10:00:00,8.3,354.3,2.2,85.4,985.6,173.3
2022-10-05 11:00:00,7.4,354.8,2.6,84.2,985.4,144.8
2022-10-05 12:00:00,8.0,357.3,3.5,79.8,984.9,265.4
2022-10-05 13:00:00,8.3,347.4,3.6,80.6,984.4,237.5
2022-10-05 14:00:00,6.9,339.9,3.1,81.4,984.4,261.1
2022-10-05 15:00:00,5.9,337.8,3.2,84.1,984.3,164.9
2022-10-05 16:00:00,6.3,326.5,1.1,91.1,984.4,81.2
2022-10-05 17:00:00,5.8,330.1,1.3,89.4,984.2,70.8
2022-10-05 18:00:00,5.6,320.8,0.9,91.2,984.4,18.6
2022-10-05 19:00:00,6.4,328.7,0.4,92.3,984.6,1.7
2022-10-05 20:00:00,4.9,306.2,0.5,91.3,984.9,0.0
2022-10-05 21:00:00,5.3,309.7,-0.1,94.4,985.0,0.0
2022-10-05 22:00:00,4.7,314.2,-0.4,96.2,985.4,0.0
2022-10-05 23:00:00,4.1,312.3,-0.7,96.5,985.6,0.0
2022-10-06 00:00:00,4.1,326.3,-0.8,96.9,986.0,0.0
2022-10-06 01:00:00,2.9,328.0,-0.7,97.2,986.4,0.0
2022-10-06 02:00:00,0.8,291.0,-0.7,97.3,986.7,0.0
2022-10-06 03:00:00,2.2,302.1,-0.8,97.3,987.1,0.0
2022-10-06 04:00:00,3.8,293.4,-1.3,97.1,987.7,0.0
2022-10-06 05:00:00,3.9,297.6,-1.8,96.2,988.1,0.5
2022-10-06 06:00:00,3.3,303.1,-1.5,94.3,988.4,29.7
2022-10-06 07:00:00,4.2,309.5,-1.4,91.7,988.5,75.5
2022-10-06 08:00:00,4.8,309.8,-1.1,91.0,988.5,135.8
2022-10-06 09:00:00,4.2,313.3,-0.9,91.2,988.6,192.3
2022-10-06 10:00:00,5.5,310.2,-0.5,88.7,988.5,403.6
2022-10-06 11:00:00,6.8,330.2,-0.7,91.3,988.4,377.1
2022-10-06 12:00:00,8.3,340.1,0.2,87.9,987.7,415.4
2022-10-06 13:00:00,8.9,346.3,0.1,88.4,987.4,298.3
2022-10-06 14:00:00,8.5,349.4,0.3,91.2,987.0,219.3
2022-10-06 15:00:00,9.3,350.7,0.5,92.4,986.6,159.5
2022-10-06 16:00:00,10.0,344.6,0.4,94.2,986.0,91.3
2022-10-06 17:00:00,9.5,345.8,0.3,94.7,985.4,68.4
2022-10-06 18:00:00,9.4,341.7,0.4,96.1,984.8,24.7
2022-10-06 19:00:00,8.6,348.9,0.4,94.9,984.0,2.6
2022-10-06 20:00:00,7.6,347.7,0.0,95.3,983.6,0.0
2022-10-06 21:00:00,7.4,352.3,0.3,92.5,982.7,0.0
2022-10-06 22:00:00,9.0,354.8,0.5,90.4,981.4,0.0
2022-10-06 23:00:00,10.1,355.8,0.6,90.7,980.4,0.0
2022-10-07 00:00:00,9.9,357.1,0.3,93.0,979.6,0.0
2022-10-07 01:00:00,9.6,336.0,-0.0,96.0,978.8,0.0
2022-10-07 02:00:00,6.4,303.4,-0.3,96.9,978.9,0.0
2022-10-07 03:00:00,6.1,280.1,-0.6,96.7,979.3,0.0
2022-10-07 04:00:00,5.4,285.4,-0.8,95.3,979.5,0.0
2022-10-07 05:00:00,4.3,303.6,-0.9,93.2,979.7,0.3
2022-10-07 06:00:00,5.2,317.1,-0.8,92.5,979.6,10.2
2022-10-07 07:00:00,7.6,309.1,-0.6,93.9,979.4,26.6
2022-10-07 08:00:00,7.7,304.6,-0.9,95.2,979.7,76.9
2022-10-07 09:00:00,7.2,322.6,-0.6,94.1,979.5,141.3
2022-10-07 10:00:00,8.2,325.6,-0.1,92.3,979.2,199.0
2022-10-07 11:00:00,8.2,307.8,0.1,91.7,979.1,193.5
2022-10-07 12:00:00,9.2,299.3,0.1,88.5,979.2,249.4
2022-10-07 13:00:00,8.0,301.3,0.3,84.0,979.3,409.5
2022-10-07 14:00:00,7.7,299.1,0.3,84.8,979.4,364.0
2022-10-07 15:00:00,7.4,295.9,-0.2,88.6,979.5,190.8
2022-10-07 16:00:00,7.4,298.5,-0.1,88.8,979.5,144.5
2022-10-07 17:00:00,7.6,290.3,-0.2,88.9,979.4,80.2
2022-10-07 18:00:00,7.4,287.3,-0.3,90.5,979.3,31.0
2022-10-07 19:00:00,7.1,281.6,-0.4,87.0,979.4,11.0
2022-10-07 20:00:00,6.1,282.2,-0.6,83.8,979.6,0.0
2022-10-07 21:00:00,6.2,286.4,-0.7,83.2,979.5,0.0
2022-10-07 22:00:00,7.3,286.9,-0.8,84.9,979.1,0.0
2022-10-07 23:00:00,8.5,280.5,-1.0,83.2,979.0,0.0
2022-10-08 00:00:00,8.9,275.0,-1.2,78.3,978.9,0.0
2022-10-08 01:00:00,8.9,280.7,-1.1,79.0,978.8,0.0
2022-10-08 02:00:00,8.0,282.7,-1.1,79.7,978.6,0.0
2022-10-08 03:00:00,7.9,283.3,-1.3,80.6,978.1,0.0
2022-10-08 04:00:00,8.3,271.5,-2.0,85.8,978.2,0.0
2022-10-08 05:00:00,8.4,258.9,-1.6,79.7,978.9,0.9
2022-10-08 06:00:00,8.5,259.1,-1.5,75.3,978.8,30.5
2022-10-08 07:00:00,7.8,280.7,-1.2,76.1,978.6,80.2
2022-10-08 08:00:00,7.6,277.5,-1.2,74.9,978.6,197.2
2022-10-08 09:00:00,9.1,280.6,-1.0,70.9,978.5,280.3
2022-10-08 10:00:00,9.4,296.3,-0.5,71.9,977.9,473.8
2022-10-08 11:00:00,9.2,318.6,-0.6,77.8,977.5,308.9
2022-10-08 12:00:00,10.2,336.6,-0.7,88.6,976.4,228.2
2022-10-08 13:00:00,11.9,337.8,-0.3,90.5,974.7,235.9
2022-10-08 14:00:00,12.3,333.2,-0.2,92.9,973.7,143.1
2022-10-08 15:00:00,10.6,301.8,0.1,92.0,973.3,112.0
2022-10-08 16:00:00,10.2,271.1,0.4,84.9,973.8,206.9
2022-10-08 17:00:00,7.2,279.9,0.4,83.7,974.6,190.5
2022-10-08 18:00:00,11.0,280.6,0.1,84.3,974.8,58.9
2022-10-08 19:00:00,9.4,292.6,-0.1,87.9,974.9,4.7
2022-10-08 20:00:00,8.9,308.1,-0.2,89.9,974.0,0.0
2022-10-08 21:00:00,7.5,336.0,-0.2,91.5,972.5,0.0
2022-10-08 22:00:00,8.2,354.7,-0.2,90.5,970.3,0.0
2022-10-08 23:00:00,10.8,359.5,0.1,92.0,967.2,0.0
2022-10-09 00:00:00,15.7,6.4,0.6,92.5,962.5,0.0
2022-10-09 01:00:00,19.2,11.1,0.7,93.0,958.1,0.0
2022-10-09 02:00:00,16.5,359.6,0.5,94.9,954.5,0.0
2022-10-09 03:00:00,16.4,351.7,0.4,95.9,951.2,0.0
2022-10-09 04:00:00,16.7,333.3,0.4,96.3,949.0,0.0
2022-10-09 05:00:00,14.6,318.3,0.5,95.8,948.2,0.1
2022-10-09 06:00:00,12.9,315.5,0.8,94.6,947.9,10.3
2022-10-09 07:00:00,14.4,322.9,0.8,93.9,946.4,30.0
2022-10-09 08:00:00,15.1,315.0,1.0,92.0,945.6,47.9
2022-10-09 09:00:00,15.3,307.0,1.2,87.6,945.6,68.6
2022-10-09 10:00:00,15.7,292.1,0.6,90.6,946.5,92.3
2022-10-09 11:00:00,16.4,279.9,0.9,83.6,948.2,166.6
2022-10-09 12:00:00,16.0,277.1,1.1,79.4,949.8,214.6
2022-10-09 13:00:00,16.5,280.5,1.3,78.2,951.6,173.5
2022-10-09 14:00:00,16.1,281.7,1.4,76.5,953.0,160.2
2022-10-09 15:00:00,15.5,283.0,1.1,79.2,954.2,102.5
2022-10-09 16:00:00,16.3,280.6,1.2,78.1,955.2,167.7
2022-10-09 17:00:00,16.4,276.6,1.1,75.7,956.5,156.9
2022-10-09 18:00:00,14.6,275.2,0.6,78.4,958.2,30.0
2022-10-09 19:00:00,12.7,284.7,0.6,81.6,959.2,3.8
2022-10-09 20:00:00,11.8,286.8,0.5,83.4,959.9,0.0
2022-10-09 21:00:00,12.0,284.7,0.5,85.2,960.7,0.0
2022-10-09 22:00:00,12.5,284.2,0.5,82.2,961.4,0.0
2022-10-09 23:00:00,11.9,283.6,0.3,83.2,962.3,0.0
2022-10-10 00:00:00,10.2,287.4,0.2,85.9,963.4,0.0
2022-10-10 01:00:00,10.4,284.1,0.2,86.0,964.4,0.0
2022-10-10 02:00:00,11.2,285.7,0.1,85.0,965.2,0.0
2022-10-10 03:00:00,11.6,277.9,0.0,74.1,966.1,0.0
2022-10-10 04:00:00,11.2,283.4,-0.1,80.4,966.7,0.0
2022-10-10 05:00:00,9.4,280.3,-0.3,84.8,967.5,2.5
2022-10-10 06:00:00,9.8,279.1,-0.3,74.0,968.5,23.6
2022-10-10 07:00:00,10.0,274.4,-0.4,78.6,969.1,47.5
2022-10-10 08:00:00,9.4,267.6,-0.7,82.8,970.0,82.0
2022-10-10 09:00:00,10.6,270.9,-0.6,80.5,970.5,147.4
2022-10-10 10:00:00,10.3,279.5,-0.5,73.7,971.4,201.6
2022-10-10 11:00:00,11.0,282.1,-0.4,74.2,971.7,309.4
2022-10-10 12:00:00,8.9,276.7,-0.3,71.9,972.6,311.0
2022-10-10 13:00:00,10.0,272.1,-0.2,72.3,973.1,277.4
2022-10-10 14:00:00,9.6,260.1,-0.5,78.8,974.0,216.1
2022-10-10 15:00:00,8.5,260.2,-0.2,78.9,974.9,317.8
2022-10-10 16:00:00,9.0,250.7,0.1,77.8,976.4,372.8
2022-10-10 17:00:00,8.2,252.9,0.4,73.9,978.0,341.9
2022-10-10 18:00:00,7.6,256.1,-0.3,76.3,979.4,48.0
2022-10-10 19:00:00,7.8,260.4,-0.5,77.7,980.6,7.9
2022-10-10 20:00:00,7.4,264.1,-0.8,80.8,982.0,0.0
2022-10-10 21:00:00,8.6,266.8,-0.7,79.8,983.0,0.0
2022-10-10 22:00:00,8.3,265.2,-0.8,79.4,984.3,0.0
2022-10-10 23:00:00,8.8,280.9,-1.0,75.6,985.0,0.0
2022-10-11 00:00:00,8.0,298.1,-1.0,76.8,985.7,0.0
2022-10-11 01:00:00,7.1,323.5,-1.0,81.0,986.1,0.0
2022-10-11 02:00:00,8.7,337.4,-0.7,85.2,985.5,0.0
2022-10-11 03:00:00,11.3,347.0,0.0,87.0,984.7,0.0
2022-10-11 04:00:00,9.7,324.8,-0.1,94.4,984.7,0.0
2022-10-11 05:00:00,8.7,305.2,0.2,92.7,984.9,1.5
2022-10-11 06:00:00,7.7,314.8,0.2,92.5,985.0,25.2
2022-10-11 07:00:00,8.5,320.3,0.2,92.3,984.9,58.9
2022-10-11 08:00:00,8.4,327.7,0.3,91.4,985.2,135.2
2022-10-11 09:00:00,8.5,328.8,0.6,89.7,984.7,314.5
2022-10-11 10:00:00,8.1,332.7,0.8,88.6,984.4,322.2
2022-10-11 11:00:00,9.9,347.3,0.9,89.0,983.7,202.9
2022-10-11 12:00:00,10.4,354.3,0.9,89.4,982.6,263.1
2022-10-11 13:00:00,11.6,356.2,0.9,89.7,981.2,203.0
2022-10-11 14:00:00,11.4,357.2,0.8,91.8,980.2,157.2
2022-10-11 15:00:00,11.5,356.8,0.7,92.7,979.5,112.9
2022-10-11 16:00:00,10.9,343.2,0.5,94.4,978.9,77.5
2022-10-11 17:00:00,9.7,351.8,0.6,94.1,978.0,42.3
2022-10-11 18:00:00,9.8,359.0,0.7,92.8,977.5,14.9
2022-10-11 19:00:00,10.5,356.9,0.7,95.3,976.9,2.7
2022-10-11 20:00:00,11.7,354.5,1.7,89.0,976.1,0.0
2022-10-11 21:00:00,11.0,354.5,1.9,87.7,975.3,0.0
2022-10-11 22:00:00,11.4,351.6,1.5,89.5,974.7,0.0
2022-10-11 23:00:00,10.4,353.7,1.1,90.8,974.3,0.0
2022-10-12 00:00:00,9.1,356.1,1.1,90.6,973.9,0.0
2022-10-12 01:00:00,7.2,358.6,1.5,89.0,973.6,0.0
2022-10-12 02:00:00,7.3,356.0,1.4,89.8,973.1,0.0
2022-10-12 03:00:00,7.0,356.4,1.0,91.7,972.6,0.0
2022-10-12 04:00:00,4.0,356.6,0.9,93.2,972.3,0.0
2022-10-12 05:00:00,2.6,304.4,0.7,92.5,972.0,2.5
2022-10-12 06:00:00,0.1,156.8,0.6,94.1,972.0,19.2
2022-10-12 07:00:00,1.3,105.4,1.0,91.5,971.9,54.6
2022-10-12 08:00:00,0.1,191.6,0.9,90.9,971.9,82.7
2022-10-12 09:00:00,1.1,312.9,0.3,92.9,972.0,163.0
2022-10-12 10:00:00,6.9,103.9,-0.5,93.2,972.3,111.5
2022-10-12 11:00:00,9.2,98.8,-1.2,89.6,972.6,244.6
2022-10-12 12:00:00,9.4,96.9,-1.1,85.5,972.9,317.5
2022-10-12 13:00:00,9.4,94.8,-1.7,85.6,973.1,217.6
2022-10-12 14:00:00,9.4,95.5,-1.8,85.0,973.4,295.4
2022-10-12 15:00:00,8.7,95.6,-1.7,82.7,974.1,364.4
2022-10-12 16:00:00,8.1,94.8,-2.3,85.0,974.6,121.0
2022-10-12 17:00:00,7.2,90.1,-2.7,87.1,975.3,70.4
2022-10-12 18:00:00,7.0,92.1,-2.8,88.1,975.9,38.8
2022-10-12 19:00:00,6.5,86.5,-2.8,87.8,976.5,7.1
2022-10-12 20:00:00,5.4,83.3,-2.9,86.8,977.1,0.0
2022-10-12 21:00:00,3.3,61.1,-2.7,90.1,977.5,0.0
2022-10-12 22:00:00,2.1,57.6,-2.7,91.4,978.0,0.0
2022-10-12 23:00:00,0.9,196.5,-2.8,93.3,978.2,0.0
2022-10-13 00:00:00,1.8,176.7,-3.0,94.3,978.3,0.0
2022-10-13 01:00:00,0.2,56.5,-2.9,94.5,978.6,0.0
2022-10-13 02:00:00,1.7,6.0,-2.3,94.7,978.8,0.0
2022-10-13 03:00:00,4.2,227.8,-1.0,92.8,979.1,0.0
2022-10-13 04:00:00,7.3,209.3,-1.0,92.0,979.6,0.0
2022-10-13 05:00:00,5.6,222.8,-1.5,92.4,980.3,1.7
2022-10-13 06:00:00,5.0,247.0,-1.4,88.7,980.6,25.5
2022-10-13 07:00:00,4.3,245.4,-1.2,84.7,981.1,67.8
2022-10-13 08:00:00,2.9,286.9,-0.7,80.9,981.2,179.3
2022-10-13 09:00:00,6.0,270.8,0.0,82.3,981.3,193.8
2022-10-13 10:00:00,6.2,261.6,0.1,80.7,981.2,168.4
2022-10-13 11:00:00,10.0,269.3,-0.3,81.5,980.4,282.2
2022-10-13 12:00:00,7.8,278.6,-0.4,85.9,980.5,191.4
2022-10-13 13:00:00,6.3,277.1,0.1,89.6,979.8,182.2
2022-10-13 14:00:00,10.1,255.5,1.2,80.8,979.5,525.0
2022-10-13 15:00:00,13.7,245.8,0.9,74.3,979.9,506.1
2022-10-13 16:00:00,13.4,239.9,0.3,70.6,980.7,402.6
2022-10-13 17:00:00,11.9,240.7,0.0,70.3,981.7,266.3
2022-10-13 18:00:00,11.3,243.4,-0.6,73.6,983.0,124.7
2022-10-13 19:00:00,11.8,235.6,-1.1,75.4,984.0,24.6
2022-10-13 20:00:00,8.5,241.3,-1.1,73.7,985.2,0.0
2022-10-13 21:00:00,7.6,272.6,-1.1,75.0,986.1,0.0
2022-10-13 22:00:00,10.1,256.6,-1.2,75.4,986.1,0.0
2022-10-13 23:00:00,9.0,257.4,-1.2,74.2,986.4,0.0
2022-10-14 00:00:00,7.9,260.7,-1.3,79.6,986.8,0.0
2022-10-14 01:00:00,6.3,265.2,-1.3,82.3,987.2,0.0
2022-10-14 02:00:00,7.6,275.8,-1.1,83.3,987.5,0.0
2022-10-14 03:00:00,4.9,303.8,-0.7,86.7,988.0,0.0
2022-10-14 04:00:00,4.8,303.9,-0.5,91.8,988.3,0.0
2022-10-14 05:00:00,4.2,320.5,-0.4,93.3,988.3,7.4
2022-10-14 06:00:00,4.2,303.4,-0.1,93.5,988.2,28.7
2022-10-14 07:00:00,6.5,298.1,-0.3,94.9,988.4,66.8
2022-10-14 08:00:00,5.6,304.8,-0.4,95.4,988.5,112.2
2022-10-14 09:00:00,4.2,318.6,-0.3,95.6,988.3,137.7
2022-10-14 10:00:00,6.6,332.4,-0.2,95.3,987.9,178.0
2022-10-14 11:00:00,6.2,330.6,-0.3,96.0,988.1,121.7
2022-10-14 12:00:00,6.7,334.6,-0.1,96.2,987.9,152.7
2022-10-14 13:00:00,6.6,318.8,0.3,95.4,987.4,276.7
2022-10-14 14:00:00,6.3,321.7,0.4,95.1,986.9,197.1
2022-10-14 15:00:00,6.7,329.9,0.6,95.0,986.0,162.5
2022-10-14 16:00:00,8.3,333.4,0.6,94.5,985.4,111.7
2022-10-14 17:00:00,9.0,339.6,1.0,92.8,984.5,72.7
2022-10-14 18:00:00,8.6,337.7,0.9,92.2,983.6,44.1
2022-10-14 19:00:00,9.0,343.4,0.4,93.5,982.4,9.6
2022-10-14 20:00:00,8.7,342.0,0.2,92.8,981.4,0.0
2022-10-14 21:00:00,6.4,348.3,-0.1,94.6,980.2,0.0
2022-10-14 22:00:00,5.5,349.6,-0.2,96.4,978.2,0.0
2022-10-14 23:00:00,4.8,354.5,-0.1,97.0,975.5,0.0
2022-10-15 00:00:00,4.3,353.9,0.1,97.2,972.7,0.0
2022-10-15 01:00:00,5.7,4.4,0.5,96.1,970.2,0.0
2022-10-15 02:00:00,4.2,350.8,0.7,92.7,968.3,0.0
2022-10-15 03:00:00,0.8,135.5,0.2,95.5,967.2,0.0
2022-10-15 04:00:00,2.9,174.7,-0.4,96.5,967.2,0.0
2022-10-15 05:00:00,3.8,202.6,-0.5,97.0,968.0,0.9
2022-10-15 06:00:00,9.2,214.7,-0.0,95.2,969.0,28.5
2022-10-15 07:00:00,12.9,216.7,0.2,91.3,970.1,63.4
2022-10-15 08:00:00,13.3,224.7,0.2,91.5,971.6,94.9
2022-10-15 09:00:00,13.6,222.9,0.9,85.2,973.1,219.5
2022-10-15 10:00:00,9.3,233.0,1.1,81.5,975.3,279.4
2022-10-15 11:00:00,15.4,219.4,1.1,78.4,976.7,386.4
2022-10-15 12:00:00,17.2,214.3,0.7,77.0,979.2,285.8
2022-10-15 13:00:00,14.6,213.4,0.4,74.7,982.1,155.8
2022-10-15 14:00:00,9.5,231.0,0.8,71.3,984.4,388.2
2022-10-15 15:00:00,10.3,242.7,1.1,69.8,986.0,520.2
2022-10-15 16:00:00,10.4,251.2,1.0,67.6,987.4,375.4
2022-10-15 17:00:00,8.2,272.6,0.7,71.3,988.6,212.1
2022-10-15 18:00:00,6.7,282.9,0.4,83.7,989.5,137.1
2022-10-15 19:00:00,5.7,296.0,0.3,89.4,989.9,16.0
2022-10-15 20:00:00,7.8,279.8,0.4,91.9,989.9,0.1
2022-10-15 21:00:00,7.5,286.9,0.5,94.1,989.5,0.0
2022-10-15 22:00:00,9.1,296.6,0.4,95.3,988.7,0.0
2022-10-15 23:00:00,6.8,305.6,0.3,96.0,987.7,0.0
2022-10-16 00:00:00,10.5,302.0,0.4,95.4,986.1,0.0
2022-10-16 01:00:00,10.2,307.1,0.4,95.5,984.5,0.0
2022-10-16 02:00:00,11.8,308.7,0.2,95.8,982.8,0.0
2022-10-16 03:00:00,12.6,275.9,0.5,95.5,982.2,0.0
2022-10-16 04:00:00,11.3,260.6,0.6,92.5,983.1,0.0
2022-10-16 05:00:00,12.1,258.9,0.4,86.6,983.8,3.8
2022-10-16 06:00:00,14.5,253.4,-0.3,77.4,984.3,34.4
2022-10-16 07:00:00,16.0,249.3,-0.4,72.9,985.6,123.9
2022-10-16 08:00:00,15.8,247.0,-0.6,73.9,987.0,153.6
2022-10-16 09:00:00,15.9,242.5,-0.7,73.6,988.5,360.4
2022-10-16 10:00:00,14.2,234.0,-0.9,71.5,990.6,282.4
2022-10-16 11:00:00,14.5,231.3,-0.4,66.3,991.6,605.1
2022-10-16 12:00:00,12.7,237.0,-0.2,66.6,993.1,638.6
2022-10-16 13:00:00,11.9,245.5,0.0,64.1,994.5,664.9
2022-10-16 14:00:00,7.1,270.5,-0.4,66.5,996.2,254.4
2022-10-16 15:00:00,5.7,277.6,-0.2,67.1,996.9,231.9
2022-10-16 16:00:00,11.8,283.0,-0.3,73.6,996.1,210.5
2022-10-16 17:00:00,8.1,305.3,-0.5,77.3,996.5,107.6
2022-10-16 18:00:00,7.5,323.3,-0.6,78.8,995.7,25.4
2022-10-16 19:00:00,8.5,329.6,-0.5,77.0,994.6,5.7
2022-10-16 20:00:00,13.3,341.4,-0.1,83.1,993.1,0.0
2022-10-16 21:00:00,11.0,338.2,0.5,91.7,992.6,0.0
2022-10-16 22:00:00,7.8,323.5,0.7,94.0,992.2,0.0
2022-10-16 23:00:00,9.2,315.4,0.7,94.3,991.2,0.0
2022-10-17 00:00:00,11.1,319.8,0.8,95.1,990.2,0.0
2022-10-17 01:00:00,11.3,321.4,1.0,95.7,989.0,0.0
2022-10-17 02:00:00,12.0,330.3,0.9,96.1,987.4,0.0
2022-10-17 03:00:00,14.1,326.0,1.1,95.6,985.5,0.0
2022-10-17 04:00:00,14.6,326.9,0.8,94.2,983.7,0.0
2022-10-17 05:00:00,15.4,331.6,0.4,95.7,982.1,0.5
2022-10-17 06:00:00,15.1,328.8,0.4,96.4,980.9,10.1
2022-10-17 07:00:00,14.9,325.2,0.5,96.4,979.3,22.7
2022-10-17 08:00:00,14.2,318.4,0.7,95.9,978.1,38.5
2022-10-17 09:00:00,13.9,312.7,1.2,92.9,977.4,61.3
2022-10-17 10:00:00,14.0,301.9,1.7,89.3,976.7,118.9
2022-10-17 11:00:00,13.3,297.8,1.9,86.9,976.3,207.6
2022-10-17 12:00:00,12.6,295.0,1.9,86.4,976.5,215.0
2022-10-17 13:00:00,12.3,289.4,1.8,83.5,977.2,369.2
2022-10-17 14:00:00,11.5,291.8,2.0,79.2,977.9,569.9
2022-10-17 15:00:00,9.9,293.9,1.8,81.2,978.4,405.6
2022-10-17 16:00:00,10.8,287.7,1.8,79.6,978.5,366.6
2022-10-17 17:00:00,10.5,295.5,1.4,83.7,978.4,177.3
2022-10-17 18:00:00,12.3,304.1,1.2,86.8,977.8,60.7
2022-10-17 19:00:00,12.2,296.2,1.3,85.1,978.0,13.4
2022-10-17 20:00:00,14.3,283.0,1.1,82.4,978.7,0.0
2022-10-17 21:00:00,13.1,287.1,0.7,82.9,979.3,0.0
2022-10-17 22:00:00,12.1,301.7,0.7,83.1,979.0,0.0
2022-10-17 23:00:00,12.8,303.3,1.0,85.7,979.1,0.0
2022-10-18 00:00:00,11.9,288.3,0.9,85.4,979.2,0.0
2022-10-18 01:00:00,11.6,285.7,0.5,87.2,979.5,0.0
2022-10-18 02:00:00,12.2,281.5,0.5,86.7,979.5,0.0
2022-10-18 03:00:00,13.6,277.3,0.3,80.9,980.1,0.0
2022-10-18 04:00:00,13.9,274.8,0.0,79.3,981.1,0.0
2022-10-18 05:00:00,12.1,278.4,-0.2,79.0,982.4,9.4
2022-10-18 06:00:00,11.3,279.1,-0.1,76.4,982.9,74.6
2022-10-18 07:00:00,9.9,293.8,0.1,80.8,982.9,176.6
2022-10-18 08:00:00,10.6,307.7,0.1,83.7,982.8,272.0
2022-10-18 09:00:00,12.2,309.5,0.5,85.5,982.4,307.6
2022-10-18 10:00:00,11.4,294.0,0.9,82.9,983.0,408.6
2022-10-18 11:00:00,10.1,288.6,1.0,79.6,983.3,559.4
2022-10-18 12:00:00,8.4,286.6,0.9,75.4,983.4,635.9
2022-10-18 13:00:00,5.3,295.5,1.0,74.3,983.5,641.1
2022-10-18 14:00:00,5.7,317.3,0.8,77.1,983.0,492.9
2022-10-18 15:00:00,7.2,334.0,0.7,79.8,982.0,421.4
2022-10-18 16:00:00,10.0,338.9,0.4,85.4,980.9,272.9
2022-10-18 17:00:00,9.7,343.3,0.4,88.9,979.7,184.5
2022-10-18 18:00:00,11.5,343.3,0.5,89.5,978.4,117.9
2022-10-18 19:00:00,11.1,339.8,0.3,92.0,977.6,21.2
2022-10-18 20:00:00,10.8,336.9,-0.2,95.5,976.5,0.4
2022-10-18 21:00:00,11.5,339.4,-0.1,96.2,975.1,0.0
2022-10-18 22:00:00,11.0,336.9,0.2,95.7,974.1,0.0
2022-10-18 23:00:00,10.9,341.3,0.3,93.4,972.5,0.0
2022-10-19 00:00:00,12.9,333.9,0.3,94.6,970.7,0.0
2022-10-19 01:00:00,11.8,323.4,0.5,88.7,970.1,0.0
2022-10-19 02:00:00,13.7,324.1,0.6,83.9,968.7,0.0
2022-10-19 03:00:00,13.1,316.0,0.5,84.1,967.6,0.0
2022-10-19 04:00:00,13.3,297.4,0.3,87.5,967.4,0.0
2022-10-19 05:00:00,15.6,266.5,-0.4,84.7,969.5,6.0
2022-10-19 06:00:00,15.7,261.1,-1.0,77.5,971.9,25.4
2022-10-19 07:00:00,15.9,260.9,-1.2,63.9,974.1,187.0
2022-10-19 08:00:00,16.3,262.5,-1.2,60.2,975.5,309.3
2022-10-19 09:00:00,14.2,265.1,-0.9,61.3,976.8,349.9
2022-10-19 10:00:00,14.0,277.9,-0.5,61.8,977.8,507.1
2022-10-19 11:00:00,12.9,284.1,-0.4,66.9,978.6,358.0
2022-10-19 12:00:00,11.9,273.7,-0.8,76.8,978.8,337.4
2022-10-19 13:00:00,11.8,281.2,-0.9,78.6,978.8,279.2
2022-10-19 14:00:00,10.2,283.2,0.1,73.5,978.9,646.8
2022-10-19 15:00:00,8.4,286.6,-0.6,78.2,978.8,292.5
2022-10-19 16:00:00,6.8,291.3,-1.0,83.0,978.4,222.2
2022-10-19 17:00:00,6.9,307.2,-1.3,88.8,978.2,149.5
2022-10-19 18:00:00,6.3,321.3,-1.2,87.7,978.1,88.6
2022-10-19 19:00:00,6.2,328.5,-1.1,87.3,978.1,28.9
2022-10-19 20:00:00,6.1,327.8,-1.0,85.1,978.1,1.3
2022-10-19 21:00:00,6.6,320.2,-0.9,84.0,977.9,0.0
2022-10-19 22:00:00,5.5,317.1,-1.0,84.5,977.9,0.0
2022-10-19 23:00:00,5.8,319.9,-1.0,85.8,977.8,0.0
2022-10-20 00:00:00,7.8,313.4,-1.1,83.3,977.4,0.0
2022-10-20 01:00:00,8.1,326.0,-1.1,86.2,977.1,0.0
2022-10-20 02:00:00,7.4,317.4,-0.7,87.1,976.9,0.0
2022-10-20 03:00:00,8.1,305.9,-0.8,85.2,976.7,0.0
2022-10-20 04:00:00,7.2,298.8,-1.1,87.5,976.8,0.0
2022-10-20 05:00:00,7.4,297.5,-0.7,83.2,976.8,8.9
2022-10-20 06:00:00,7.5,288.0,-0.7,80.4,976.9,60.3
2022-10-20 07:00:00,7.2,295.0,-0.8,76.3,977.0,125.2
